ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0043196	varicosity	2/262	16/21281	0.0161716225457981	0.291562777252419	0.271495703514398	ENSMUSG00000033174/ENSMUSG00000024381	2
CC	GO:0030016	myofibril	7/262	215/21281	0.0174565155345314	0.291562777252419	0.271495703514398	ENSMUSG00000096054/ENSMUSG00000006574/ENSMUSG00000024381/ENSMUSG00000037139/ENSMUSG00000024236/ENSMUSG00000017009/ENSMUSG00000003068	7
CC	GO:0009925	basal plasma membrane	8/262	266/21281	0.0176219260976737	0.291562777252419	0.271495703514398	ENSMUSG00000006386/ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000028542/ENSMUSG00000032584/ENSMUSG00000006574/ENSMUSG00000001507/ENSMUSG00000027111	8
CC	GO:0019898	extrinsic component of membrane	9/262	323/21281	0.0190894113291769	0.291997141640974	0.271900172378235	ENSMUSG00000026447/ENSMUSG00000033174/ENSMUSG00000020027/ENSMUSG00000043940/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000021219/ENSMUSG00000012819/ENSMUSG00000003283	9
CC	GO:1902554	serine/threonine protein kinase complex	4/262	83/21281	0.0193347472179783	0.291997141640974	0.271900172378235	ENSMUSG00000034165/ENSMUSG00000035011/ENSMUSG00000009555/ENSMUSG00000048895	4
CC	GO:0044327	dendritic spine head	2/262	18/21281	0.0202891250889123	0.291997141640974	0.271900172378235	ENSMUSG00000096054/ENSMUSG00000040907	2
CC	GO:0098858	actin-based cell projection	7/262	223/21281	0.020856938688641	0.291997141640974	0.271900172378235	ENSMUSG00000006386/ENSMUSG00000044708/ENSMUSG00000001507/ENSMUSG00000040247/ENSMUSG00000030691/ENSMUSG00000012819/ENSMUSG00000027111	7
CC	GO:0043034	costamere	2/262	19/21281	0.0224943378723715	0.303256999464563	0.28238506023016	ENSMUSG00000024236/ENSMUSG00000017009	2
CC	GO:0031616	spindle pole centrosome	2/262	20/21281	0.0247935981559394	0.314162830579631	0.292540287584272	ENSMUSG00000044700/ENSMUSG00000020580	2
CC	GO:0016323	basolateral plasma membrane	7/262	233/21281	0.0257236172449135	0.314162830579631	0.292540287584272	ENSMUSG00000006386/ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000028542/ENSMUSG00000006574/ENSMUSG00000001507/ENSMUSG00000027111	7
CC	GO:0005769	early endosome	8/262	288/21281	0.0267556256812323	0.314162830579631	0.292540287584272	ENSMUSG00000029093/ENSMUSG00000037062/ENSMUSG00000026721/ENSMUSG00000057530/ENSMUSG00000038400/ENSMUSG00000038740/ENSMUSG00000020903/ENSMUSG00000048497	8
CC	GO:0045178	basal part of cell	8/262	288/21281	0.0267556256812323	0.314162830579631	0.292540287584272	ENSMUSG00000006386/ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000028542/ENSMUSG00000032584/ENSMUSG00000006574/ENSMUSG00000001507/ENSMUSG00000027111	8
CC	GO:0032432	actin filament bundle	4/262	95/21281	0.0299197785225145	0.340337480693602	0.316913443560844	ENSMUSG00000006386/ENSMUSG00000059248/ENSMUSG00000032584/ENSMUSG00000069662	4
CC	GO:0005635	nuclear envelope	10/262	416/21281	0.0340060689667406	0.373412996637536	0.347712506990419	ENSMUSG00000096054/ENSMUSG00000043940/ENSMUSG00000024068/ENSMUSG00000043067/ENSMUSG00000024381/ENSMUSG00000016194/ENSMUSG00000044700/ENSMUSG00000006389/ENSMUSG00000029822/ENSMUSG00000062075	10
CC	GO:0099523	presynaptic cytosol	2/262	24/21281	0.03487923594966	0.373412996637536	0.347712506990419	ENSMUSG00000035764/ENSMUSG00000045038	2
CC	GO:0000421	autophagosome membrane	2/262	25/21281	0.0376102547277943	0.381851181072776	0.355569925695297	ENSMUSG00000043940/ENSMUSG00000037062	2
CC	GO:0001917	photoreceptor inner segment	3/262	60/21281	0.03776550142478	0.381851181072776	0.355569925695297	ENSMUSG00000040907/ENSMUSG00000012819/ENSMUSG00000040860	3
CC	GO:0071782	endoplasmic reticulum tubular network	2/262	26/21281	0.0404202686780567	0.387183626284543	0.360535360507874	ENSMUSG00000024068/ENSMUSG00000044700	2
CC	GO:0099524	postsynaptic cytosol	2/262	26/21281	0.0404202686780567	0.387183626284543	0.360535360507874	ENSMUSG00000035764/ENSMUSG00000028156	2
CC	GO:0014704	intercalated disc	3/262	63/21281	0.0426781795022791	0.398329675354605	0.370914272597406	ENSMUSG00000062373/ENSMUSG00000006574/ENSMUSG00000027665	3
CC	GO:0045121	membrane raft	9/262	382/21281	0.0477321193268511	0.427276021343509	0.397868359955494	ENSMUSG00000006386/ENSMUSG00000054342/ENSMUSG00000024789/ENSMUSG00000043811/ENSMUSG00000039316/ENSMUSG00000032412/ENSMUSG00000017009/ENSMUSG00000032601/ENSMUSG00000003283	9
CC	GO:0098857	membrane microdomain	9/262	383/21281	0.0483798268367141	0.427276021343509	0.397868359955494	ENSMUSG00000006386/ENSMUSG00000054342/ENSMUSG00000024789/ENSMUSG00000043811/ENSMUSG00000039316/ENSMUSG00000032412/ENSMUSG00000017009/ENSMUSG00000032601/ENSMUSG00000003283	9
CC	GO:0097440	apical dendrite	2/262	29/21281	0.0493010793857895	0.427276021343509	0.397868359955494	ENSMUSG00000029101/ENSMUSG00000039652	2
CC	GO:0030315	T-tubule	3/262	70/21281	0.0553110272999142	0.468214277608576	0.435989003441184	ENSMUSG00000024381/ENSMUSG00000032601/ENSMUSG00000045038	3
CC	GO:0030027	lamellipodium	5/262	171/21281	0.0607185636040882	0.492239318516518	0.458360499023478	ENSMUSG00000039713/ENSMUSG00000027665/ENSMUSG00000035000/ENSMUSG00000040479/ENSMUSG00000069255	5
CC	GO:0008305	integrin complex	2/262	34/21281	0.0654724003462326	0.492239318516518	0.458360499023478	ENSMUSG00000001507/ENSMUSG00000027111	2
CC	GO:0097060	synaptic membrane	10/262	471/21281	0.0673316531416063	0.492239318516518	0.458360499023478	ENSMUSG00000096054/ENSMUSG00000029093/ENSMUSG00000034656/ENSMUSG00000028542/ENSMUSG00000034686/ENSMUSG00000035764/ENSMUSG00000001507/ENSMUSG00000040907/ENSMUSG00000050556/ENSMUSG00000026514	10
CC	GO:0032838	plasma membrane bounded cell projection cytoplasm	5/262	178/21281	0.0695538171606977	0.492239318516518	0.458360499023478	ENSMUSG00000059248/ENSMUSG00000057132/ENSMUSG00000073795/ENSMUSG00000078485/ENSMUSG00000032601	5
CC	GO:0030055	cell-substrate junction	5/262	179/21281	0.0708710849328246	0.492239318516518	0.458360499023478	ENSMUSG00000024789/ENSMUSG00000074570/ENSMUSG00000017009/ENSMUSG00000003283/ENSMUSG00000027111	5
CC	GO:0032994	protein-lipid complex	2/262	37/21281	0.0759055171237817	0.492239318516518	0.458360499023478	ENSMUSG00000040564/ENSMUSG00000024381	2
CC	GO:0044853	plasma membrane raft	4/262	131/21281	0.0787874438430083	0.492239318516518	0.458360499023478	ENSMUSG00000024789/ENSMUSG00000032412/ENSMUSG00000032601/ENSMUSG00000003283	4
CC	GO:0090734	site of DNA damage	3/262	82/21281	0.080561438695934	0.492239318516518	0.458360499023478	ENSMUSG00000030094/ENSMUSG00000030051/ENSMUSG00000035011	3
CC	GO:0098802	plasma membrane signaling receptor complex	5/262	187/21281	0.0818997286168825	0.492239318516518	0.458360499023478	ENSMUSG00000000791/ENSMUSG00000001507/ENSMUSG00000034353/ENSMUSG00000027111/ENSMUSG00000026514	5
CC	GO:0098636	protein complex involved in cell adhesion	2/262	39/21281	0.083132694318543	0.492239318516518	0.458360499023478	ENSMUSG00000001507/ENSMUSG00000027111	2
CC	GO:0005930	axoneme	4/262	134/21281	0.0839940602168975	0.492239318516518	0.458360499023478	ENSMUSG00000059248/ENSMUSG00000057132/ENSMUSG00000073795/ENSMUSG00000032601	4
CC	GO:0016592	mediator complex	2/262	40/21281	0.0868222733181549	0.492239318516518	0.458360499023478	ENSMUSG00000018076/ENSMUSG00000009555	2
CC	GO:0031941	filamentous actin	2/262	40/21281	0.0868222733181549	0.492239318516518	0.458360499023478	ENSMUSG00000042331/ENSMUSG00000069255	2
CC	GO:0097014	ciliary plasm	4/262	136/21281	0.087556709395193	0.492239318516518	0.458360499023478	ENSMUSG00000059248/ENSMUSG00000057132/ENSMUSG00000073795/ENSMUSG00000032601	4
CC	GO:0030017	sarcomere	5/262	191/21281	0.0877372187810079	0.492239318516518	0.458360499023478	ENSMUSG00000096054/ENSMUSG00000006574/ENSMUSG00000024381/ENSMUSG00000037139/ENSMUSG00000003068	5
CC	GO:0001725	stress fiber	3/262	86/21281	0.0899117039599707	0.492239318516518	0.458360499023478	ENSMUSG00000006386/ENSMUSG00000059248/ENSMUSG00000032584	3
CC	GO:0044291	cell-cell contact zone	3/262	86/21281	0.0899117039599707	0.492239318516518	0.458360499023478	ENSMUSG00000062373/ENSMUSG00000006574/ENSMUSG00000027665	3
CC	GO:0097517	contractile actin filament bundle	3/262	86/21281	0.0899117039599707	0.492239318516518	0.458360499023478	ENSMUSG00000006386/ENSMUSG00000059248/ENSMUSG00000032584	3
CC	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	2/262	43/21281	0.0981738034594034	0.492239318516518	0.458360499023478	ENSMUSG00000034165/ENSMUSG00000009555	2
CC	GO:0005637	nuclear inner membrane	2/262	45/21281	0.10596021644592	0.492239318516518	0.458360499023478	ENSMUSG00000043067/ENSMUSG00000044700	2
CC	GO:0005819	spindle	7/262	324/21281	0.106621706015085	0.492239318516518	0.458360499023478	ENSMUSG00000096054/ENSMUSG00000022070/ENSMUSG00000031506/ENSMUSG00000018501/ENSMUSG00000044700/ENSMUSG00000020580/ENSMUSG00000041298	7
CC	GO:0030175	filopodium	3/262	94/21281	0.109878606689618	0.492239318516518	0.458360499023478	ENSMUSG00000001507/ENSMUSG00000040247/ENSMUSG00000027111	3
CC	GO:0000791	euchromatin	2/262	46/21281	0.109914139998962	0.492239318516518	0.458360499023478	ENSMUSG00000024789/ENSMUSG00000020167	2
CC	GO:0042641	actomyosin	3/262	95/21281	0.112485959782024	0.492239318516518	0.458360499023478	ENSMUSG00000006386/ENSMUSG00000059248/ENSMUSG00000032584	3
CC	GO:0000139	Golgi membrane	6/262	267/21281	0.113011205530109	0.492239318516518	0.458360499023478	ENSMUSG00000102805/ENSMUSG00000038400/ENSMUSG00000025607/ENSMUSG00000052363/ENSMUSG00000045038/ENSMUSG00000048497	6
CC	GO:0045211	postsynaptic membrane	7/262	330/21281	0.11438831117532	0.492239318516518	0.458360499023478	ENSMUSG00000096054/ENSMUSG00000029093/ENSMUSG00000028542/ENSMUSG00000034686/ENSMUSG00000035764/ENSMUSG00000050556/ENSMUSG00000026514	7
CC	GO:0045177	apical part of cell	9/262	460/21281	0.116350315020151	0.492239318516518	0.458360499023478	ENSMUSG00000006386/ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000028542/ENSMUSG00000016194/ENSMUSG00000042784/ENSMUSG00000035000/ENSMUSG00000031766/ENSMUSG00000012819	9
CC	GO:0000813	ESCRT I complex	1/262	10/21281	0.11653625035205	0.492239318516518	0.458360499023478	ENSMUSG00000038740	1
CC	GO:0046581	intercellular canaliculus	1/262	10/21281	0.11653625035205	0.492239318516518	0.458360499023478	ENSMUSG00000035000	1
CC	GO:0097197	tetraspanin-enriched microdomain	1/262	10/21281	0.11653625035205	0.492239318516518	0.458360499023478	ENSMUSG00000001763	1
CC	GO:0098850	extrinsic component of synaptic vesicle membrane	1/262	10/21281	0.11653625035205	0.492239318516518	0.458360499023478	ENSMUSG00000024381	1
CC	GO:0005901	caveola	3/262	97/21281	0.117770816673095	0.492239318516518	0.458360499023478	ENSMUSG00000024789/ENSMUSG00000032412/ENSMUSG00000003283	3
CC	GO:0031594	neuromuscular junction	3/262	98/21281	0.120447551016782	0.492239318516518	0.458360499023478	ENSMUSG00000030691/ENSMUSG00000045038/ENSMUSG00000048895	3
CC	GO:0055037	recycling endosome	4/262	154/21281	0.122744193838962	0.492239318516518	0.458360499023478	ENSMUSG00000029093/ENSMUSG00000030691/ENSMUSG00000020903/ENSMUSG00000033610	4
CC	GO:0005667	transcription regulator complex	9/262	468/21281	0.125471522007474	0.492239318516518	0.458360499023478	ENSMUSG00000027660/ENSMUSG00000006705/ENSMUSG00000020167/ENSMUSG00000005718/ENSMUSG00000018501/ENSMUSG00000024563/ENSMUSG00000063568/ENSMUSG00000035011/ENSMUSG00000034161	9
CC	GO:0005583	fibrillar collagen trimer	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000040690	1
CC	GO:0005775	vacuolar lumen	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000020323	1
CC	GO:0031414	N-terminal protein acetyltransferase complex	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000036282	1
CC	GO:0031588	nucleotide-activated protein kinase complex	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000032601	1
CC	GO:0034992	microtubule organizing center attachment site	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000096054	1
CC	GO:0034993	meiotic nuclear membrane microtubule tethering complex	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000096054	1
CC	GO:0060091	kinocilium	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000012819	1
CC	GO:0072546	EMC complex	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000048497	1
CC	GO:0097732	9+2 non-motile cilium	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000012819	1
CC	GO:0098643	banded collagen fibril	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000040690	1
CC	GO:0106083	nuclear membrane protein complex	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000096054	1
CC	GO:0106094	nuclear membrane microtubule tethering complex	1/262	11/21281	0.127418084887697	0.492239318516518	0.458360499023478	ENSMUSG00000096054	1
CC	GO:0030496	midbody	4/262	159/21281	0.133448494006844	0.492239318516518	0.458360499023478	ENSMUSG00000096054/ENSMUSG00000037062/ENSMUSG00000024068/ENSMUSG00000039652	4
CC	GO:0008023	transcription elongation factor complex	2/262	52/21281	0.134390987782087	0.492239318516518	0.458360499023478	ENSMUSG00000029313/ENSMUSG00000009555	2
CC	GO:0005766	primary lysosome	1/262	12/21281	0.13816639056515	0.492239318516518	0.458360499023478	ENSMUSG00000020323	1
CC	GO:0030126	COPI vesicle coat	1/262	12/21281	0.13816639056515	0.492239318516518	0.458360499023478	ENSMUSG00000025607	1
CC	GO:0031462	Cul2-RING ubiquitin ligase complex	1/262	12/21281	0.13816639056515	0.492239318516518	0.458360499023478	ENSMUSG00000033933	1
CC	GO:0042582	azurophil granule	1/262	12/21281	0.13816639056515	0.492239318516518	0.458360499023478	ENSMUSG00000020323	1
CC	GO:0098684	photoreceptor ribbon synapse	1/262	12/21281	0.13816639056515	0.492239318516518	0.458360499023478	ENSMUSG00000012819	1
CC	GO:0098791	Golgi apparatus subcompartment	9/262	481/21281	0.141085656636275	0.492239318516518	0.458360499023478	ENSMUSG00000102805/ENSMUSG00000038400/ENSMUSG00000040412/ENSMUSG00000038843/ENSMUSG00000020903/ENSMUSG00000025607/ENSMUSG00000052363/ENSMUSG00000045038/ENSMUSG00000048497	9
CC	GO:0000109	nucleotide-excision repair complex	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000030094	1
CC	GO:0005652	nuclear lamina	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000062075	1
CC	GO:0016580	Sin3 complex	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000018501	1
CC	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000009555	1
CC	GO:0034774	secretory granule lumen	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000020323	1
CC	GO:0045239	tricarboxylic acid cycle enzyme complex	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000004789	1
CC	GO:0060205	cytoplasmic vesicle lumen	1/262	13/21281	0.148782799689788	0.492239318516518	0.458360499023478	ENSMUSG00000020323	1
CC	GO:0042383	sarcolemma	4/262	166/21281	0.149048017017654	0.492239318516518	0.458360499023478	ENSMUSG00000024381/ENSMUSG00000040907/ENSMUSG00000032601/ENSMUSG00000045038	4
CC	GO:0016324	apical plasma membrane	7/262	355/21281	0.149795207604526	0.492239318516518	0.458360499023478	ENSMUSG00000006386/ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000028542/ENSMUSG00000042784/ENSMUSG00000035000/ENSMUSG00000031766	7
CC	GO:0005925	focal adhesion	4/262	167/21281	0.151332031930224	0.492239318516518	0.458360499023478	ENSMUSG00000024789/ENSMUSG00000074570/ENSMUSG00000017009/ENSMUSG00000003283	4
CC	GO:0097730	non-motile cilium	4/262	168/21281	0.153629407821081	0.492239318516518	0.458360499023478	ENSMUSG00000059248/ENSMUSG00000057132/ENSMUSG00000012609/ENSMUSG00000012819	4
CC	GO:0099568	cytoplasmic region	5/262	230/21281	0.155119449947126	0.492239318516518	0.458360499023478	ENSMUSG00000059248/ENSMUSG00000057132/ENSMUSG00000073795/ENSMUSG00000078485/ENSMUSG00000032601	5
CC	GO:0005639	integral component of nuclear inner membrane	1/262	14/21281	0.159268924688908	0.492239318516518	0.458360499023478	ENSMUSG00000044700	1
CC	GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	1/262	14/21281	0.159268924688908	0.492239318516518	0.458360499023478	ENSMUSG00000039068	1
CC	GO:0005940	septin ring	1/262	14/21281	0.159268924688908	0.492239318516518	0.458360499023478	ENSMUSG00000059248	1
CC	GO:0031105	septin complex	1/262	14/21281	0.159268924688908	0.492239318516518	0.458360499023478	ENSMUSG00000059248	1
CC	GO:0031229	intrinsic component of nuclear inner membrane	1/262	14/21281	0.159268924688908	0.492239318516518	0.458360499023478	ENSMUSG00000044700	1
CC	GO:1990124	messenger ribonucleoprotein complex	1/262	14/21281	0.159268924688908	0.492239318516518	0.458360499023478	ENSMUSG00000039652	1
CC	GO:0031312	extrinsic component of organelle membrane	2/262	58/21281	0.159937685447542	0.492239318516518	0.458360499023478	ENSMUSG00000043940/ENSMUSG00000024381	2
CC	GO:0032420	stereocilium	2/262	58/21281	0.159937685447542	0.492239318516518	0.458360499023478	ENSMUSG00000030691/ENSMUSG00000012819	2
CC	GO:0098984	neuron to neuron synapse	8/262	432/21281	0.165419032560603	0.492239318516518	0.458360499023478	ENSMUSG00000029093/ENSMUSG00000028542/ENSMUSG00000034686/ENSMUSG00000035764/ENSMUSG00000040907/ENSMUSG00000078485/ENSMUSG00000040479/ENSMUSG00000048895	8
CC	GO:0031983	vesicle lumen	1/262	15/21281	0.169626358352871	0.492239318516518	0.458360499023478	ENSMUSG00000020323	1
CC	GO:0033391	chromatoid body	1/262	15/21281	0.169626358352871	0.492239318516518	0.458360499023478	ENSMUSG00000028156	1
CC	GO:0099056	integral component of presynaptic membrane	3/262	116/21281	0.17207474334501	0.492239318516518	0.458360499023478	ENSMUSG00000034656/ENSMUSG00000028542/ENSMUSG00000040907	3
CC	GO:0035861	site of double-strand break	2/262	61/21281	0.173024176636559	0.492239318516518	0.458360499023478	ENSMUSG00000030051/ENSMUSG00000035011	2
CC	GO:0030672	synaptic vesicle membrane	3/262	117/21281	0.175109769023254	0.492239318516518	0.458360499023478	ENSMUSG00000028542/ENSMUSG00000007659/ENSMUSG00000024381	3
CC	GO:0099501	exocytic vesicle membrane	3/262	117/21281	0.175109769023254	0.492239318516518	0.458360499023478	ENSMUSG00000028542/ENSMUSG00000007659/ENSMUSG00000024381	3
CC	GO:0000153	cytoplasmic ubiquitin ligase complex	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000033933	1
CC	GO:0016581	NuRD complex	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000035011	1
CC	GO:0030014	CCR4-NOT complex	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000039652	1
CC	GO:0032156	septin cytoskeleton	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000059248	1
CC	GO:0035098	ESC/E(Z) complex	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000038518	1
CC	GO:0070822	Sin3-type complex	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000018501	1
CC	GO:0072687	meiotic spindle	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000022070	1
CC	GO:0090545	CHD-type complex	1/262	16/21281	0.179856674073343	0.492239318516518	0.458360499023478	ENSMUSG00000035011	1
